Date,Percipitation in.,Snow Depth in.,Snowfall in.,Max Temp F,Min Temp F,Ave Wind Spd mph,FOG,Sleet,Smoke/Haze,Thunder
12/15/1978,0,2.01,0,37.04,17.96,,false,false,false,false
12/16/1978,0,2.01,0,42.08,30.92,,false,false,false,false
12/17/1978,0.72,4.02,12.99,37.04,19.04,,false,false,false,false
12/18/1978,0.4,19.02,5,19.04,8.96,,false,false,false,false
12/19/1978,0.05,15.98,0,23,8.96,,false,false,false,false
12/20/1978,0.07,12.01,0.98,21.02,3.92,,false,false,false,false
12/21/1978,0.36,14.02,2.01,39.92,19.04,,false,true,false,false
12/22/1978,0,15,0,26.96,10.94,,false,false,false,false
12/23/1978,0,15,0,35.06,24.98,,false,false,false,false
12/24/1978,0,12.99,0,32,17.06,,false,false,false,false
12/25/1978,1.53,22.01,17.01,32,21.02,,true,false,false,false
12/26/1978,0.16,32.99,2.99,30.02,21.02,,false,false,false,false
12/27/1978,0.17,30.98,2.01,24.98,17.06,,false,false,false,false
12/28/1978,0.02,32.01,0,17.06,3.92,,false,false,false,false
12/29/1978,0,32.01,0,17.96,1.94,,false,false,false,false
12/30/1978,0,30,0,21.92,-4,,false,false,false,false
12/31/1978,0.08,27.99,0,37.04,21.02,,true,false,false,false
01/01/1979,0.21,25.98,0,50,33.08,,true,false,false,false
01/02/1979,0.84,9.02,0.51,46.94,24.08,,true,true,false,false
01/03/1979,0.24,5,0.2,24.08,3.02,,false,false,false,false
01/04/1979,0,5,0,12.02,1.94,,false,false,false,false
01/05/1979,0,5,0,14,5,,false,false,false,false
01/06/1979,0,5,0,21.02,3.92,,false,false,false,false
01/07/1979,0.48,5,3.39,21.02,12.92,,true,true,false,false
01/08/1979,0.69,12.01,8.5,21.92,12.02,,true,false,false,false
01/09/1979,0.02,12.99,0.2,19.04,8.06,,false,false,false,false
01/10/1979,0.04,10.98,0.51,19.04,-0.94,,true,false,false,false
01/11/1979,0,10.98,0,3.02,-11.02,,false,false,false,false
01/12/1979,0.05,10,0.51,10.94,-16.06,,false,false,false,false
01/13/1979,0.31,10.98,2.09,19.94,3.02,,true,false,false,false
01/14/1979,0.12,12.01,0,37.94,12.92,,true,false,false,false
01/15/1979,0,10,0,12.92,-0.04,,false,false,false,false
01/16/1979,0,9.02,0,21.02,3.92,,false,false,false,false
01/17/1979,0.23,7.99,7.99,10.04,-4,,false,false,false,false
01/18/1979,0.01,15.98,0,10.94,-2.92,,true,false,false,false
01/19/1979,0,15.98,0,19.04,-11.02,,false,false,false,false
01/20/1979,0,15.98,0,19.94,-4,,false,false,false,false
01/21/1979,1.78,20,5.79,33.08,15.08,,true,true,false,false
01/22/1979,0.05,20,0.51,33.08,19.94,,true,false,false,false
01/23/1979,0,17.99,0,32,15.08,,false,false,false,false
01/24/1979,0,17.01,0,30.02,10.04,,true,false,false,false
01/25/1979,0.34,15.98,5,35.96,26.96,,false,false,false,false
01/26/1979,0.02,22.99,2.99,35.06,30.02,,true,false,false,false
01/27/1979,0,22.99,0.2,35.06,30.02,,true,false,false,false
01/28/1979,0.02,17.99,0,35.06,32,,true,false,false,false
01/29/1979,0.03,15.98,0,35.06,26.96,,false,false,true,false
01/30/1979,0.1,15,0.98,28.04,17.96,,false,false,false,false
01/31/1979,0.45,19.02,6.5,23,15.08,,true,false,false,false
02/01/1979,0,22.99,0,15.08,5,,false,false,false,false
02/02/1979,0.18,24.02,0.98,10.04,6.08,,false,false,false,false
02/03/1979,0,24.02,0,19.94,1.94,,false,false,false,false
02/04/1979,0,22.01,0,15.98,-7.96,,false,false,false,false
02/05/1979,0.23,20.98,2.99,14,5,,false,false,false,false
02/06/1979,0,22.99,0,8.06,-0.94,,false,false,false,false
02/07/1979,0.07,22.99,0.51,12.92,-5.98,,false,false,false,false
02/08/1979,0.19,24.02,1.5,15.08,6.98,,true,false,false,false
02/09/1979,0,24.02,0,6.98,-9.94,,false,false,false,false
02/10/1979,0,24.02,0,-5.08,-16.96,,false,false,false,false
02/11/1979,0,24.02,0,-9.04,-16.06,,false,false,false,false
02/12/1979,0,20.98,0,3.92,-25.06,,false,false,false,false
02/13/1979,0,20.98,0,-5.08,-14.98,,false,false,false,false
02/14/1979,0,20.98,0,-4,-14.08,,false,false,false,false
02/15/1979,0,20.98,0,5,-11.92,,false,false,false,false
02/16/1979,0,20.98,0,1.94,-7.06,,false,false,false,false
02/17/1979,0,19.02,0,-5.08,-16.96,,false,false,false,false
02/18/1979,0,17.99,0,5,-22,,false,false,false,false
02/19/1979,0,17.01,0,19.94,-16.06,,false,false,false,false
02/20/1979,0,17.01,0,32,-5.08,,false,false,false,false
02/21/1979,0.02,17.01,0,39.02,12.92,,true,false,false,false
02/22/1979,0,15.98,0,39.02,26.96,,false,true,true,false
02/23/1979,0,15,0,35.06,17.06,,false,false,true,false
02/24/1979,0.05,12.99,0,35.06,30.92,,true,false,true,false
02/25/1979,0,10.98,0,35.06,26.96,,true,false,true,false
02/26/1979,0.46,14.02,5,28.94,24.08,,true,true,false,false
02/27/1979,0.03,14.02,0,28.94,21.02,,true,false,false,false
02/28/1979,0,14.02,0,41,21.02,,false,false,false,false
03/01/1979,0,12.99,0,42.98,23,,false,false,false,false
03/02/1979,0.08,12.01,7.99,33.98,32,,true,false,false,false
03/03/1979,0,12.01,0,35.06,32,,true,false,false,false
03/04/1979,0,10.98,0,44.96,33.98,,false,false,false,false
03/05/1979,0.26,9.02,0,44.06,39.92,,true,false,false,false
03/06/1979,0.67,7.99,0,44.96,33.98,,true,false,false,false
03/07/1979,0,5,0,37.94,33.98,,true,false,true,false
03/08/1979,0,4.02,0,39.02,28.94,,false,false,true,false
03/09/1979,0,4.02,0,39.02,28.04,,false,false,false,false
03/10/1979,0.24,2.99,0,35.96,30.02,,true,false,false,false
03/11/1979,0.19,2.01,2.09,33.98,15.08,,true,false,false,false
03/12/1979,0,4.02,0,19.04,1.94,,true,false,false,false
03/13/1979,0,4.02,0,33.08,3.92,,false,false,false,false
03/14/1979,0.21,2.99,0,41,26.96,,false,true,false,false
03/15/1979,0,2.99,0,26.96,6.08,,true,false,false,false
03/16/1979,0,2.99,0,24.98,6.08,,false,false,false,false
03/17/1979,0,2.99,0,30.02,17.06,,false,false,false,false
03/18/1979,0,2.01,0,30.92,15.08,,false,false,false,false
03/19/1979,0,2.01,0,39.02,24.98,,false,false,false,false
03/20/1979,0,2.01,0,39.92,26.96,,false,false,false,false
03/21/1979,0,2.01,0,53.96,33.08,,false,false,false,false
03/22/1979,0,0.98,0,60.08,26.06,,true,false,false,false
03/23/1979,0,0.98,0,62.96,28.04,,false,false,false,false
03/24/1979,0,0.98,0,64.94,39.02,,false,false,false,false
03/25/1979,0.01,0,0,57.92,44.96,,true,false,false,false
03/26/1979,0,0,0,44.96,24.98,,true,false,false,false
03/27/1979,0.06,0.98,0.98,30.92,15.98,,true,false,false,false
03/28/1979,0,0,0,41,19.04,,false,false,false,false
03/29/1979,0,0,0,44.96,30.92,,false,false,true,false
03/30/1979,0.06,0,0,42.98,37.94,,true,false,false,false
03/31/1979,0.09,0,0,50,39.02,,true,false,true,false
04/01/1979,0.04,0,0,42.08,33.98,,true,false,false,false
04/02/1979,0.41,0,2.01,37.94,32,,true,true,false,false
04/03/1979,0.01,0.98,0,44.06,33.08,,true,false,false,false
04/04/1979,0.11,0,0.98,48.02,28.04,,false,false,false,false
04/05/1979,0.23,4.02,2.99,37.94,30.92,,true,false,false,false
04/06/1979,0.09,2.99,0.98,33.08,24.98,,true,false,false,false
04/07/1979,0.2,5,2.01,28.94,24.08,,false,false,false,false
04/08/1979,0,5.98,0,35.96,19.94,,false,false,false,false
04/09/1979,0.48,0,5,32,24.98,,true,false,false,false
04/10/1979,0.1,5,0.98,35.96,28.94,,true,false,false,false
04/11/1979,0,4.02,0,39.92,26.96,,false,false,false,false
04/12/1979,0,2.01,0,44.96,30.92,,false,false,false,false
04/13/1979,0,0,0,51.08,26.06,,false,false,false,false
04/14/1979,0.18,0,0,41,33.98,,true,true,false,false
04/15/1979,0.12,0,0,48.92,33.98,,true,false,false,false
04/16/1979,0.19,0,0,39.92,33.98,,true,false,false,false
04/17/1979,0,0,0,44.06,30.02,,true,false,false,false
04/18/1979,0,0,0,44.06,24.98,,false,false,false,false
04/19/1979,0,0,0,46.94,24.98,,false,false,false,false
04/20/1979,0,0,0,51.98,19.04,,true,false,false,false
04/21/1979,0,0,0,62.96,26.96,,false,false,false,false
04/22/1979,0.02,0,0,60.08,39.92,,false,false,false,false
04/23/1979,0,0,0,60.98,33.98,,true,false,false,false
04/24/1979,0,0,0,62.96,32,,false,false,false,false
04/25/1979,0,0,0,71.96,33.98,,false,false,false,false
04/26/1979,0,0,0,69.08,51.08,,true,false,true,false
04/27/1979,0.37,0,0,64.04,53.96,,true,false,false,false
04/28/1979,0.07,0,0,71.06,50,,true,false,false,false
04/29/1979,0.08,0,0,57.92,42.08,,true,false,false,false
04/30/1979,0,0,0,62.96,33.08,,false,false,false,false
05/01/1979,0.05,0,0,51.98,37.94,,true,false,false,false
05/02/1979,0,0,0,53.96,37.94,,false,false,false,false
05/03/1979,0.39,0,0,60.08,30.92,,false,false,false,false
05/04/1979,0,0,0,53.96,44.06,,true,false,false,false
05/05/1979,0,0,0,44.06,30.92,,true,false,false,false
05/06/1979,0,0,0,53.96,28.04,,false,false,false,false
05/07/1979,0,0,0,64.04,26.96,,false,false,false,false
05/08/1979,0,0,0,80.06,35.96,,false,false,false,false
05/09/1979,0,0,0,89.06,60.98,,false,false,false,false
05/10/1979,0,0,0,77,50,,false,false,false,false
05/11/1979,0,0,0,71.06,48.02,,false,false,false,false
05/12/1979,0,0,0,69.98,53.96,,false,false,false,false
05/13/1979,0.02,0,0,64.94,55.04,,true,false,false,true
05/14/1979,0,0,0,64.94,50,,false,false,false,false
05/15/1979,0,0,0,73.04,46.04,,true,false,false,false
05/16/1979,0,0,0,64.04,46.04,,true,false,true,false
05/17/1979,0,0,0,64.94,37.94,,false,false,false,false
05/18/1979,0,0,0,69.08,39.92,,true,false,false,false
05/19/1979,0,0,0,69.08,55.04,,false,false,false,false
05/20/1979,0,0,0,66.92,53.96,,false,false,false,false
05/21/1979,0.17,0,0,71.06,44.96,,true,false,false,false
05/22/1979,0,0,0,59,37.94,,false,false,false,false
05/23/1979,0,0,0,62.96,35.96,,true,false,true,false
05/24/1979,0.85,0,0,55.94,51.08,,true,false,false,false
05/25/1979,1.74,0,0,55.04,50,,true,false,false,false
05/26/1979,0.23,0,0,57.02,50,,true,false,false,false
05/27/1979,0.06,0,0,62.06,48.02,,true,false,false,false
05/28/1979,0.57,0,0,66.92,51.08,,true,false,false,true
05/29/1979,0.12,0,0,64.04,51.98,,true,false,false,false
05/30/1979,0.06,0,0,59,48.92,,true,false,true,false
05/31/1979,0,0,0,69.08,48.92,,true,false,false,false
06/01/1979,0,0,0,75.02,50,,true,false,true,false
06/02/1979,0,0,0,75.02,50,,true,false,true,false
06/03/1979,0,0,0,71.96,53.96,,true,false,false,false
06/04/1979,0,0,0,78.98,46.94,,false,false,false,false
06/05/1979,0.23,0,0,80.06,53.06,,true,false,false,true
06/06/1979,0,0,0,66.92,44.96,,false,false,false,false
06/07/1979,0,0,0,75.92,42.08,,true,false,true,false
06/08/1979,0,0,0,80.06,59,,true,false,true,false
06/09/1979,0,0,0,78.08,64.94,,true,false,true,false
06/10/1979,0,0,0,78.98,62.96,,true,false,true,false
06/11/1979,1.18,0,0,64.94,50,,true,false,true,false
06/12/1979,0.1,0,0,51.98,42.98,,true,false,false,false
06/13/1979,0,0,0,62.06,42.08,,false,false,false,false
06/14/1979,0,0,0,71.96,35.06,,true,false,false,false
06/15/1979,0,0,0,82.04,55.04,,false,false,false,false
06/16/1979,0,0,0,82.04,68,,false,false,true,false
06/17/1979,0,0,0,84.02,60.98,,true,false,true,false
06/18/1979,0,0,0,66.92,51.08,,true,false,true,false
06/19/1979,0,0,0,73.04,46.04,,true,false,false,false
06/20/1979,0,0,0,82.94,41,,false,false,false,false
06/21/1979,0,0,0,78.98,50,,false,false,false,false
06/22/1979,0,0,0,73.04,46.04,,false,false,false,false
06/23/1979,0,0,0,62.06,51.08,,false,false,false,false
06/24/1979,0,0,0,57.92,42.98,,false,false,false,false
06/25/1979,0,0,0,60.98,35.96,,true,false,false,false
06/26/1979,0,0,0,71.96,33.98,,true,false,false,false
06/27/1979,0,0,0,75.02,53.06,,false,false,false,false
06/28/1979,0.06,0,0,77,55.04,,true,false,false,false
06/29/1979,0,0,0,75.02,51.98,,true,false,false,false
06/30/1979,0.09,0,0,64.94,60.08,,true,false,true,false
07/01/1979,1.2,0,0,73.04,59,,true,false,false,true
07/02/1979,0.03,0,0,73.04,60.08,,true,false,true,true
07/03/1979,0,0,0,69.98,53.06,,true,false,false,false
07/04/1979,0,0,0,60.98,44.96,,false,false,false,false
07/05/1979,0.06,0,0,55.94,42.08,,true,false,false,false
07/06/1979,0,0,0,64.04,42.98,,true,false,false,false
07/07/1979,0,0,0,71.96,46.04,,false,false,false,false
07/08/1979,0,0,0,78.98,46.94,,true,false,false,false
07/09/1979,0,0,0,78.98,51.98,,true,false,false,false
07/10/1979,0,0,0,80.06,55.04,,true,false,true,false
07/11/1979,0,0,0,78.98,62.06,,true,false,true,false
07/12/1979,0,0,0,80.06,60.08,,true,false,true,false
07/13/1979,0,0,0,87.98,62.06,,true,false,true,false
07/14/1979,0,0,0,91.04,62.06,,true,false,false,false
07/15/1979,0,0,0,80.06,64.94,,true,false,true,false
07/16/1979,0.26,0,0,78.98,64.04,,true,false,true,true
07/17/1979,0.29,0,0,75.92,59,,true,false,false,true
07/18/1979,0,0,0,75.92,57.92,,true,false,false,true
07/19/1979,0,0,0,82.94,55.94,,true,false,false,false
07/20/1979,0,0,0,84.02,51.98,,true,false,false,false
07/21/1979,0,0,0,82.94,53.96,,true,false,false,false
07/22/1979,0,0,0,84.02,59,,true,false,true,false
07/23/1979,0,0,0,84.92,59,,true,false,true,false
07/24/1979,0.34,0,0,86,60.98,,true,false,true,true
07/25/1979,0,0,0,0,0,,true,false,true,false
07/26/1979,0.48,0,0,80.06,69.08,,true,false,true,false
07/27/1979,0.04,0,0,0,64.04,,true,false,false,false
07/28/1979,0,0,0,84.92,62.06,,true,false,false,false
07/29/1979,0,0,0,89.96,60.98,,true,false,true,false
07/30/1979,0,0,0,91.04,60.98,,true,false,true,false
07/31/1979,0,0,0,87.98,64.94,,true,false,true,false
08/01/1979,0,0,0,93.02,69.08,,true,false,true,false
08/02/1979,0.59,0,0,84.92,68,,true,false,true,true
08/03/1979,0,0,0,89.96,64.04,,true,false,true,false
08/04/1979,0,0,0,89.96,62.06,,true,false,false,false
08/05/1979,0,0,0,91.04,60.98,,true,false,true,false
08/06/1979,0,0,0,78.98,53.06,,false,false,false,false
08/07/1979,0.05,0,0,77,48.02,,true,false,false,true
08/08/1979,0.25,0,0,80.06,59,,true,false,false,false
08/09/1979,0,0,0,80.06,48.92,,false,false,false,false
08/10/1979,0.72,0,0,59,51.98,,true,false,false,false
08/11/1979,0,0,0,66.02,53.96,,true,false,false,false
08/12/1979,0,0,0,60.08,53.06,,true,false,false,false
08/13/1979,0.05,0,0,73.94,51.08,,true,false,false,false
08/14/1979,0.15,0,0,75.92,53.06,,true,false,false,true
08/15/1979,0.04,0,0,62.06,51.08,,true,false,false,false
08/16/1979,0,0,0,69.98,48.02,,false,false,false,false
08/17/1979,0,0,0,78.98,39.02,,true,false,false,false
08/18/1979,0.01,0,0,64.04,48.02,,true,false,false,false
08/19/1979,0.65,0,0,64.04,53.96,,true,false,false,false
08/20/1979,0,0,0,77,55.94,,true,false,true,false
08/21/1979,0,0,0,89.96,53.96,,true,false,false,false
08/22/1979,0,0,0,86,55.94,,true,false,false,false
08/23/1979,0,0,0,82.04,51.98,,true,false,false,false
08/24/1979,0,0,0,0,0,,true,false,false,false
08/25/1979,0.45,0,0,0,0,,true,false,false,false
08/26/1979,0,0,0,0,0,,false,false,false,false
08/27/1979,0.49,0,0,0,0,,true,false,false,false
08/28/1979,0,0,0,75.92,55.94,,true,false,true,false
08/29/1979,0.28,0,0,75.92,60.98,,true,false,true,true
08/30/1979,0.34,0,0,80.96,64.94,,true,false,true,true
08/31/1979,0,0,0,68,46.94,,false,false,false,false
09/01/1979,0,0,0,78.98,42.08,,true,false,false,false
09/02/1979,0,0,0,78.08,53.96,,true,false,true,false
09/03/1979,0.42,0,0,80.06,60.98,,true,false,false,true
09/04/1979,0,0,0,71.06,51.98,,true,false,false,false
09/05/1979,0,0,0,80.96,51.98,,true,false,true,false
09/06/1979,0.93,0,0,69.98,62.96,,true,false,true,false
09/07/1979,0,0,0,64.94,48.92,,true,false,false,false
09/08/1979,0,0,0,57.02,39.02,,false,false,false,false
09/09/1979,0,0,0,55.04,33.98,,true,false,false,false
09/10/1979,0,0,0,66.92,42.08,,true,false,false,false
09/11/1979,0,0,0,55.04,41,,false,false,false,false
09/12/1979,0,0,0,64.94,37.94,,true,false,false,false
09/13/1979,0,0,0,73.94,44.96,,true,false,false,false
09/14/1979,1.25,0,0,73.94,55.94,,true,false,false,true
09/15/1979,0,0,0,60.08,46.04,,true,false,false,false
09/16/1979,0,0,0,62.96,44.06,,true,false,false,false
09/17/1979,0,0,0,73.04,41,,true,false,false,false
09/18/1979,0,0,0,75.02,46.94,,false,false,false,false
09/19/1979,0.33,0,0,62.06,37.04,,true,false,false,true
09/20/1979,0,0,0,55.94,30.02,,false,false,false,false
09/21/1979,0.02,0,0,60.98,46.04,,true,false,false,false
09/22/1979,0,0,0,62.06,39.02,,true,false,false,false
09/23/1979,0,0,0,57.92,33.08,,true,false,false,false
09/24/1979,0,0,0,62.96,32,,true,false,false,false
09/25/1979,0,0,0,64.94,35.06,,false,false,false,false
09/26/1979,0,0,0,64.94,44.96,,false,false,false,false
09/27/1979,0,0,0,69.98,35.06,,true,false,false,false
09/28/1979,0.29,0,0,64.94,42.08,,true,false,false,false
09/29/1979,0,0,0,66.92,51.98,,true,false,true,false
09/30/1979,0,0,0,60.08,51.08,,true,false,true,false
10/01/1979,0.31,0,0,60.98,51.98,,true,false,true,false
10/02/1979,0,0,0,66.92,51.08,,true,false,true,false
10/03/1979,0.03,0,0,60.98,51.98,,true,false,true,true
10/04/1979,0,0,0,69.98,51.08,,true,false,true,false
10/05/1979,0.5,0,0,64.04,57.02,,true,false,true,true
10/06/1979,0.45,0,0,59,48.02,,false,false,false,true
10/07/1979,0.02,0,0,57.92,42.98,,true,false,false,false
10/08/1979,0.01,0,0,46.94,28.94,,false,false,false,false
10/09/1979,0.34,0.98,2.01,33.08,28.94,,true,false,false,false
10/10/1979,0,0.98,0,37.04,26.96,,true,false,false,false
10/11/1979,0,0,0,39.02,23,,true,false,false,false
10/12/1979,0.58,0,0,35.96,33.98,,true,false,false,false
10/13/1979,0.1,0,0,48.92,35.96,,true,false,false,false
10/14/1979,0,0,0,44.06,35.96,,true,false,false,false
10/15/1979,0.14,0,0,42.98,30.02,,true,false,false,false
10/16/1979,0,0,0,42.98,26.06,,false,false,false,false
10/17/1979,0,0,0,57.02,21.92,,true,false,false,false
10/18/1979,0,0,0,51.08,28.04,,true,false,true,false
10/19/1979,0,0,0,50,24.08,,true,false,false,false
10/20/1979,0.07,0,0,64.94,50,,true,false,true,false
10/21/1979,0,0,0,77,59,,false,false,true,false
10/22/1979,0,0,0,80.06,57.92,,true,false,true,false
10/23/1979,0,0,0,75.92,53.06,,true,false,true,false
10/24/1979,0.69,0,0,64.04,44.06,,true,false,false,false
10/25/1979,0.26,0,0,44.06,33.98,,false,false,false,false
10/26/1979,0,0,0,35.96,30.02,,false,false,false,false
10/27/1979,0,0,0,33.08,28.04,,false,false,false,false
10/28/1979,0,0,0,33.98,26.96,,true,true,true,false
10/29/1979,0,0,0,41,32,,true,false,false,false
10/30/1979,0,0,0,39.02,32,,true,false,false,false
10/31/1979,0,0,0,48.92,24.08,,true,false,false,false
11/01/1979,0,0,0,57.02,24.98,,true,false,false,false
11/02/1979,0.32,0,0,50,42.08,,true,false,true,false
11/03/1979,0.37,0,0,46.04,28.04,,true,false,false,false
11/04/1979,0,0,0,42.08,21.92,,true,false,false,false
11/05/1979,0,0,0,44.06,24.98,,false,false,false,false
11/06/1979,0,0,0,46.94,26.06,,false,false,false,false
11/07/1979,0.01,0,0,46.94,35.96,,true,false,false,false
11/08/1979,0,0,0,42.98,35.06,,true,false,true,false
11/09/1979,0.25,0,0,44.96,35.06,,false,false,false,false
11/10/1979,0.05,0,0,59,37.04,,true,false,false,false
11/11/1979,0,0,0,39.02,24.98,,true,false,false,false
11/12/1979,0,0,0,44.06,32,,false,false,false,false
11/13/1979,0,0,0,42.98,30.92,,true,false,true,false
11/14/1979,0.02,0,0,37.04,30.92,,true,false,false,false
11/15/1979,0,0,0,35.06,21.92,,false,false,false,false
11/16/1979,0.06,0.98,2.01,32,15.98,,true,false,false,false
11/17/1979,0,0.98,0,39.92,19.04,,true,true,false,false
11/18/1979,0,0,0,39.02,24.98,,false,false,false,false
11/19/1979,0,0,0,41,24.98,,false,false,false,false
11/20/1979,0,0,0,51.08,32,,true,false,false,false
11/21/1979,0,0,0,46.94,35.06,,false,false,false,false
11/22/1979,0,0,0,46.04,37.94,,true,false,false,false
11/23/1979,0,0,0,60.08,44.06,,true,false,false,false
11/24/1979,0.12,0,0,60.08,46.94,,true,false,true,false
11/25/1979,0.33,0,0,50,44.06,,true,false,false,false
11/26/1979,1.56,0,0,60.98,44.06,,true,false,true,false
11/27/1979,0,0,0,48.02,35.06,,false,false,false,false
11/28/1979,0,0,0,44.96,28.94,,false,false,false,false
11/29/1979,0,0,0,33.98,28.04,,false,false,false,false
11/30/1979,0,0,0,33.08,26.06,,false,true,false,false
12/01/1979,0.03,0,0,33.08,23,,true,false,false,false
12/02/1979,0.03,0.98,0,24.98,15.98,,true,false,true,false
12/03/1979,0,0.98,0,33.08,12.92,,false,false,false,false
12/04/1979,0,0,0,33.98,24.98,,false,false,false,false
12/05/1979,0.01,0,0,33.98,15.08,,false,true,false,false
12/06/1979,0,0,0,50,30.02,,true,false,false,false
12/07/1979,0,0,0,42.98,30.92,,true,false,false,false
12/08/1979,0,0,0,37.94,10.04,,true,false,false,false
12/09/1979,0.1,0,0.98,24.08,6.08,,true,false,false,false
12/10/1979,0.03,0.98,0,24.08,10.04,,false,false,false,false
12/11/1979,0,0,0,51.98,21.02,,false,false,false,false
12/12/1979,0.06,0,0,60.08,32,,false,false,false,false
12/13/1979,0.05,0,0.98,32,24.08,,false,false,false,false
12/14/1979,0.02,0.98,0,26.06,14,,true,false,false,false
12/15/1979,0,0,0,30.92,8.96,,false,false,false,false
12/16/1979,0,0,0,42.98,23,,false,false,false,false
12/17/1979,0.1,0.98,1.5,39.92,8.06,,false,false,true,false
12/18/1979,0,0.98,0,10.04,-5.08,,false,false,true,false
12/19/1979,0,0.98,0,-2.02,-11.02,,false,false,false,false
12/20/1979,0,0.98,0,21.02,-7.96,,false,false,false,false
12/21/1979,0,0,0,28.04,1.04,,false,false,false,false
12/22/1979,0,0,0,35.96,12.02,,true,false,true,false
12/23/1979,0.05,0,0,39.92,32,,true,false,true,false
12/24/1979,0.31,0,0,44.06,37.04,,true,false,false,false
12/25/1979,0.93,0,0,46.04,42.08,,true,false,false,false
12/26/1979,0,0,0,42.08,32,,true,false,false,false
12/27/1979,0,0,0,32,24.98,,true,false,false,false
12/28/1979,0,0,0,32,21.02,,false,false,true,false
12/29/1979,0,0,0,39.02,30.02,,false,false,false,false
12/30/1979,0,0,0,35.96,19.94,,true,false,false,false
12/31/1979,0,0,0,28.94,14,,false,false,false,false
01/01/1980,0,0,0,30.02,17.06,,false,false,false,false
01/02/1980,0,0,0,30.92,21.92,,false,false,true,false
01/03/1980,0,0,0,21.92,10.04,,false,false,true,false
01/04/1980,0,0,0,19.04,1.94,,false,false,false,false
01/05/1980,0,0,0,23,3.92,,false,false,false,false
01/06/1980,0,0,0,17.06,-0.04,,false,false,false,false
01/07/1980,0,0,0,37.04,6.08,,false,false,false,false
01/08/1980,0,0,0,26.06,17.06,,true,false,false,false
01/09/1980,0.1,0.98,0.98,21.02,10.04,,true,false,true,false
01/10/1980,0.03,2.01,0,23,5,,false,false,false,false
01/11/1980,0.64,2.01,0,51.98,23,,true,false,false,false
01/12/1980,0.22,0,0,51.98,15.08,,true,false,false,false
01/13/1980,0,0,0,24.98,10.94,,false,false,false,false
01/14/1980,0.55,0,0,39.02,23,,true,false,false,false
01/15/1980,0,0,0,39.02,23,,true,false,false,false
01/16/1980,0,0,0,35.06,15.08,,false,false,false,false
01/17/1980,0,0,0,37.04,14,,false,false,false,false
01/18/1980,0,0,0,42.08,32,,false,false,true,false
01/19/1980,0,0,0,37.94,32,,true,false,false,false
01/20/1980,0,0,0,32,17.06,,false,false,false,false
01/21/1980,0,0,0,19.04,12.02,,false,false,false,false
01/22/1980,0.08,0,2.8,28.04,1.94,,false,false,false,false
01/23/1980,0,2.99,0,32,15.08,,true,false,true,false
01/24/1980,0,2.99,0,15.08,-5.08,,true,false,false,false
01/25/1980,0,2.01,0,17.06,-0.04,,false,false,false,false
01/26/1980,0,2.01,0,19.94,8.06,,false,false,false,false
01/27/1980,0,2.01,0,21.92,14,,false,false,false,false
01/28/1980,0.02,2.01,0,23,10.04,,false,false,false,false
01/29/1980,0,2.01,0,17.06,3.92,,false,false,true,false
01/30/1980,0,0.98,0,8.06,-2.02,,false,false,false,false
01/31/1980,0,0,0,6.08,-2.02,,false,false,false,false
02/01/1980,0,0,0,8.96,-0.04,,false,false,false,false
02/02/1980,0,0,0,8.06,3.02,,true,false,false,false
02/03/1980,0,0,0,10.94,3.02,,false,false,true,false
02/04/1980,0,0.98,0,17.06,5,,false,false,false,false
02/05/1980,0,0.98,0,17.06,1.94,,false,false,false,false
02/06/1980,0,0.98,0,26.96,-2.02,,false,false,false,false
02/07/1980,0,0,0,30.92,5,,false,false,false,false
02/08/1980,0,0,0,26.96,10.94,,false,false,false,false
02/09/1980,0,0,0,28.04,3.92,,false,false,false,false
02/10/1980,0,0,0,24.08,3.02,,false,false,false,false
02/11/1980,0,0,0,30.92,3.02,,false,false,false,false
02/12/1980,0,0,0,28.04,12.92,,true,false,false,false
02/13/1980,0,0,0,26.96,14,,false,false,false,false
02/14/1980,0,0,0,30.02,15.08,,false,false,true,false
02/15/1980,0.01,0.98,0.51,24.08,14,,false,false,true,false
02/16/1980,0.28,0.98,5.98,19.04,10.04,,false,false,false,false
02/17/1980,0,5.98,0,15.08,6.08,,false,false,true,false
02/18/1980,0,5.98,0,26.96,8.96,,false,false,false,false
02/19/1980,0,5,0,39.02,15.98,,false,false,false,false
02/20/1980,0,2.99,0,46.04,28.04,,false,false,false,false
02/21/1980,0,2.01,0,39.92,12.02,,true,false,false,false
02/22/1980,0.19,0.98,0.98,24.08,1.94,,false,true,false,false
02/23/1980,0.04,2.99,0.91,28.04,21.02,,true,false,true,false
02/24/1980,0.02,2.99,0.51,35.96,17.96,,true,false,false,false
02/25/1980,0,2.99,0,32,15.98,,false,false,false,false
02/26/1980,0,2.01,0,15.98,-2.92,,false,false,false,false
02/27/1980,0.02,2.01,0,15.98,-9.94,,true,false,false,false
02/28/1980,0,2.99,0,15.98,1.94,,true,false,true,false
02/29/1980,0,2.99,0,6.08,-5.08,,false,false,true,false
03/01/1980,0,2.01,0,8.96,-5.98,,false,false,false,false
03/02/1980,0,2.01,0,14,-14.98,,false,false,false,false
03/03/1980,0,2.01,0,26.06,-9.04,,false,false,false,false
03/04/1980,0,2.01,0,39.02,6.98,,false,false,false,false
03/05/1980,0.32,2.01,0.98,41,19.94,,true,false,false,false
